doc_path,chunk_id,content,model
kb\raw\categories\Party_Gifts.md,2,"Category: Party/Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,3,"ategory: Party/Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,4,"tegory: Party/Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,5,"egory: Party/Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,6,"gory: Party/Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,7,"ory: Party/Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,8,"ry: Party/Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,9,"y: Party/Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,10,": Party/Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,11,"Party/Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,12,"Party/Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,13,"arty/Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,14,"rty/Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,15,"ty/Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,16,"y/Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,17,"/Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,18,"Gifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,19,"ifts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,20,"fts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,21,"ts
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,22,"s
- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,23,"- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,24,"- Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,25,"Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,26,"Lifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,27,"ifetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,28,"fetime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,29,"etime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,30,"time expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,31,"ime expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,32,"me expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,33,"e expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,34,"expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,35,"expense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,36,"xpense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,37,"pense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,38,"ense total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,39,"nse total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,40,"se total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,41,"e total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,42,"total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,43,"total: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,44,"otal: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,45,"tal: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,46,"al: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,47,"l: 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,48,": 65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,49,"65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,50,"65,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,51,"5,405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,52,",405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,53,"405.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,54,"05.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,55,"5.00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,56,".00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,57,"00
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,58,"0
## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,59,"## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,60,"## Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,61,"# Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,62,"Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,63,"Yearly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,64,"early totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,65,"arly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,66,"rly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,67,"ly totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,68,"y totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,69,"totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,70,"totals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,71,"otals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,72,"tals
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,73,"als
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,74,"ls
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,75,"s
- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,76,"- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,77,"- 2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,78,"2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,79,"2021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,80,"021 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,81,"21 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,82,"1 Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,83,"Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,84,"Expense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,85,"xpense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,86,"pense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,87,"ense: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,88,"nse: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,89,"se: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,90,"e: 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,91,": 65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,92,"65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,93,"65,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,94,"5,405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,95,",405.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,96,405.00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,97,05.00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,98,5.00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,99,.00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,100,00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Party_Gifts.md,101,0,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,0,"# Category: Phone/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,1,"Category: Phone/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,2,"Category: Phone/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,3,"ategory: Phone/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,4,"tegory: Phone/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,5,"egory: Phone/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,6,"gory: Phone/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,7,"ory: Phone/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,8,"ry: Phone/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,9,"y: Phone/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,10,": Phone/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,11,"Phone/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,12,"Phone/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,13,"hone/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,14,"one/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,15,"ne/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,16,"e/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,17,"/Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,18,"Subscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,19,"ubscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,20,"bscriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,21,"scriptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,22,"criptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,23,"riptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,24,"iptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,25,"ptions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,26,"tions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,27,"ions
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,28,"ons
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,29,"ns
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,30,"s
- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,31,"- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,32,"- Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,33,"Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,34,"Lifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,35,"ifetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,36,"fetime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,37,"etime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,38,"time expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,39,"ime expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,40,"me expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,41,"e expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,42,"expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,43,"expense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,44,"xpense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,45,"pense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,46,"ense total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,47,"nse total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,48,"se total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,49,"e total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,50,"total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,51,"total: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,52,"otal: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,53,"tal: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,54,"al: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,55,"l: 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,56,": 105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,57,"105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,58,"105,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,59,"05,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,60,"5,159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,61,",159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,62,"159.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,63,"59.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,64,"9.10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,65,".10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,66,"10
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,67,"0
## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,68,"## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,69,"## Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,70,"# Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,71,"Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,72,"Yearly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,73,"early totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,74,"arly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,75,"rly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,76,"ly totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,77,"y totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Phone_Subscriptions.md,78,"totals
- 2021 Expense: 105,159.10",sentence-transformers/all-MiniLM-L6-v2
